timestamp,website,status_code,latency,poll_time
2023-11-11 21:11:48.318132,https://www.apple.com/,200,153.298,20
timestamp,website,status_code,latency,poll_time
2023-11-11 21:12:30.579989,https://www.apple.com/,200,218.309,0
2023-11-11 21:12:40.775011,https://www.apple.com/,200,189.471,10
2023-11-11 21:12:50.939941,https://www.apple.com/,200,158.814,20
2023-11-11 21:13:01.082107,https://www.apple.com/,200,138.822,30
timestamp,website,status_code,latency,poll_time
2023-11-11 21:13:13.467827,https://www.apple.com/,200,583.692,0
2023-11-11 21:13:23.600440,https://www.apple.com/,200,125.551,10
2023-11-11 21:13:33.794973,https://www.apple.com/,200,160.379,20
2023-11-11 21:13:43.925153,https://www.apple.com/,200,123.578,30
2023-11-11 21:13:54.114202,https://www.apple.com/,200,183.66,40
2023-11-11 21:14:04.288129,https://www.apple.com/,200,167.41,50
2023-11-11 21:14:14.465854,https://www.apple.com/,200,173.1,60
2023-11-11 21:14:24.580533,https://www.apple.com/,200,112.217,70
2023-11-11 21:14:34.781577,https://www.apple.com/,200,200.023,80
2023-11-11 21:14:44.930314,https://www.apple.com/,200,141.982,90
2023-11-11 21:14:55.103515,https://www.apple.com/,200,169.071,100
2023-11-11 21:15:05.282517,https://www.apple.com/,200,173.39,110
2023-11-11 21:15:15.519959,https://www.apple.com/,200,232.097,120
2023-11-11 21:15:25.644462,https://www.apple.com/,200,118.538,130
2023-11-11 21:15:35.779376,https://www.apple.com/,200,131.904,140
2023-11-11 21:15:45.901589,https://www.apple.com/,200,116.788,150
