timestamp,website,status_code,latency,poll_time
2023-11-11 19:44:44.966893,https://www.aiims.edu/,200,5596.71,0
2023-11-11 19:45:01.149071,https://www.aiims.edu/,200,6176.403,10
2023-11-11 19:45:16.540450,https://www.aiims.edu/,200,5388.875,20
2023-11-11 19:45:32.926080,https://www.aiims.edu/,200,6379.2,30
2023-11-11 19:45:48.897990,https://www.aiims.edu/,200,5969.241,40
2023-11-11 19:46:05.180337,https://www.aiims.edu/,200,6276.541,50
2023-11-11 19:46:19.621011,https://www.aiims.edu/,200,4438.48,60
2023-11-11 19:46:34.365007,https://www.aiims.edu/,200,4737.752,70
2023-11-11 19:46:49.109487,https://www.aiims.edu/,200,4741.057,80
2023-11-11 19:47:05.292119,https://www.aiims.edu/,200,6179.253,90
2023-11-11 19:47:21.426749,https://www.aiims.edu/,200,6132.565,100
2023-11-11 19:47:34.963190,https://www.aiims.edu/,200,3530.281,110
2023-11-11 19:47:50.377696,https://www.aiims.edu/,200,5408.258,120
2023-11-11 19:48:05.705240,https://www.aiims.edu/,200,5323.637,130
2023-11-11 19:48:21.726434,https://www.aiims.edu/,200,6018.326,140
2023-11-11 19:48:37.976436,https://www.aiims.edu/,200,6243.523,150
2023-11-11 19:48:54.555702,https://www.aiims.edu/,200,6573.36,160
2023-11-11 19:49:11.447701,https://www.aiims.edu/,200,6889.641,170
2023-11-11 19:49:26.808904,https://www.aiims.edu/,200,5355.321,180
2023-11-11 19:49:42.680424,https://www.aiims.edu/,200,5865.608,190
2023-11-11 19:49:57.710086,https://www.aiims.edu/,200,5023.621,200
2023-11-11 19:50:14.579712,https://www.aiims.edu/,200,6865.51,210
2023-11-11 19:50:31.683181,https://www.aiims.edu/,200,7097.473,220
2023-11-11 19:50:48.375941,https://www.aiims.edu/,200,6684.981,230
2023-11-11 19:51:07.498628,https://www.aiims.edu/,200,9116.269,240
2023-11-11 19:51:23.536272,https://www.aiims.edu/,200,6034.814,250
2023-11-11 19:51:39.517273,https://www.aiims.edu/,200,5979.248,260
2023-11-11 19:51:56.025876,https://www.aiims.edu/,200,6506.104,270
2023-11-11 19:52:13.309421,https://www.aiims.edu/,200,7276.862,280
2023-11-11 19:52:27.763128,https://www.aiims.edu/,200,4447.289,290
2023-11-11 19:52:44.872182,https://www.aiims.edu/,200,7104.279,300
2023-11-11 19:53:00.495820,https://www.aiims.edu/,200,5617.819,310
2023-11-11 19:53:17.276705,https://www.aiims.edu/,200,6773.966,320
2023-11-11 19:53:34.339937,https://www.aiims.edu/,200,7057.988,330
2023-11-11 19:53:51.029192,https://www.aiims.edu/,200,6686.621,340
2023-11-11 19:54:07.103727,https://www.aiims.edu/,200,6071.283,350
2023-11-11 19:54:24.173430,https://www.aiims.edu/,200,7062.964,360
2023-11-11 19:54:39.457551,https://www.aiims.edu/,200,5278.286,370
2023-11-11 19:54:56.125614,https://www.aiims.edu/,200,6662.178,380
2023-11-11 19:55:11.563459,https://www.aiims.edu/,200,5433.572,390
2023-11-11 19:55:28.280853,https://www.aiims.edu/,200,6714.686,400
2023-11-11 19:55:45.791835,https://www.aiims.edu/,200,7508.081,410
2023-11-11 19:56:01.047586,https://www.aiims.edu/,200,5250.02,420
2023-11-11 19:56:15.893550,https://www.aiims.edu/,200,4840.53,430
2023-11-11 19:56:30.639592,https://www.aiims.edu/,200,4739.85,440
2023-11-11 19:56:46.104200,https://www.aiims.edu/,200,5461.778,450
2023-11-11 19:57:03.509940,https://www.aiims.edu/,200,7398.791,460
2023-11-11 19:57:18.973626,https://www.aiims.edu/,200,5461.621,470
2023-11-11 19:57:36.278931,https://www.aiims.edu/,200,7299.684,480
2023-11-11 19:57:52.257643,https://www.aiims.edu/,200,5973.117,490
